Name,Last Name,First Name,Byrd,SI - Climate,Flagged - Climate + Energy,Operating Unit,Title,Flagged - Other,Award ID,Award Title,Awd PI,Co-I,Department Prop,Awd Dept,Award Alloc,College,Sponsor Name Prop,Fed/Non,Awd Spnsr,Awd Spnsr Level,Awd Spnsr Type,Prime Spnsr,Prime Spnsr Level,Prime Spnsr Type,Total Amt,Start Date,End Date,Discovery Theme,Award FY,Award Type,Reference,Ref Awd Num,CFDA
"Matthews, Stephen",Matthews,Stephen,,Yes,No,,,,GRT00040613,A partnership to support collaborative oak management in Ohio's Appalachian forests,"Matthews,Stephen Nicholas","Goebel, Patrick Charles; Hix, David Matthew",Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",USDA Forest Service,Fed,USDA Forest Service,FED,USDA,,,,"162,048.00",08/24/2015,12/31/2017,Disc Theme- Energy Environ,2016,CP,15-CS-11242302-122,15-CS-11242302-122,none
"Matthews, Stephen",Matthews,Stephen,,Yes,No,,,,GRT00048161,Framework for restoring American elm and ecological resilience,"Matthews,Stephen Nicholas",,Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",USDA Forest Service,Fed,USDA Forest Service,FED,USDA,,,,"190,000.00",06/01/2017,05/31/2021,Disc Theme- Energy Environ,2018,CP,17-CA-11132546-023,17-CA-11132546-023,10.664
"Matthews, Stephen",Matthews,Stephen,,Yes,No,,,,GRT00051340,Development and testing of DED-tolerant elm selections for restoration,"Matthews,Stephen Nicholas",,Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",USDA Forest Service,Fed,USDA Forest Service,FED,USDA,,,,"177,693.22",03/29/2018,12/31/2020,Disc Theme- Energy Environ,2018,CP,18-CR-11242316-026,18-CR-11242316-026,10.699
"Matthews, Stephen",Matthews,Stephen,,Yes,No,,,,GRT00056304,"Joint appointment Wildlife Landscape Ecology Associate Professor, The Ohio State University","Matthews,Stephen Nicholas",,Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",USDA Forest Service,Fed,USDA Forest Service,FED,USDA,,,,"84,916.00",08/02/2019,07/01/2022,Disc Theme- Energy Environ,2020,CP,19-JV-11242306-045,19-JV-11242306-045,10.707
"Matthews, Stephen",Matthews,Stephen,,Yes,No,,,,GRT00056374,Enhancing the application of projected climate change impacts for forests,"Matthews,Stephen Nicholas",,Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",USDA Forest Service,Fed,USDA Forest Service,FED,USDA,,,,"30,000.00",08/22/2019,12/31/2020,Disc Theme- Energy Environ,2020,GR,19-CR-11242306-068,19-CR-11242306-068,10.699
"Matthews, Stephen",Matthews,Stephen,,Yes,No,,,,GRT00057926,Reseeding restored forests: Can seed dispersal mutualisms amplify restoration of American chestnut (year 2),"Matthews,Stephen Nicholas","Tonra, Christopher M",Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",Am Chestnut Foundation,Non,Am Chestnut Foundation,OTHR,PRVT,,,,"8,080.00",12/01/2019,11/30/2020,Disc Theme- Energy Environ,2020,GR,TACF-Ext_Grant_2019_6,TACF-Ext_Grant_2019_6,
"McComb, David",McComb,David,,Yes,Flag,,,,GRT00035102,High resolution electron optical characterization of interfaces in organic-based solar cells,"McComb,David W",,Materials Science Engineering,Materials Science Engineering,100.00,College of Engineering,Dayton Area Graduate Studies Inst,Non,Defense Associated Grad Student Innov,OTHR,PRVT,,,,"52,260.00",05/16/2014,05/15/2017,Disc Theme- Energy Environ,2016,GR,RX7-OSU-14-1 Year Two,RX7-OSU-14-1,
"McComb, David",McComb,David,,Yes,Flag,,,,GRT00039749,RINCH intramural fellowship: 3-D imaging of artificial heart valves for infants,"McComb,David W",,Materials Science Engineering,Materials Science Engineering,100.00,College of Engineering,Research Institute at Nationwide Childrn,Non,Research Institute at Nationwide Childrn,OTHR,PRVT,,,,"164,131.09",08/15/2014,08/14/2015,Disc Theme- None Selected,2015,CON,Cost Center #185812-Breuer,40312-0001/46312-0001-1219,
"McComb, David",McComb,David,,Yes,Flag,,,,GRT00046399,Remote microscopy station to provide direct access to image and probe-corrected transmission electron microscopes for transformative atomically-resolved analysis of structural and functional materials for future materials innovation and manufacturing,"McComb,David W",,CEMAS,CEMAS,1.00,College of Engineering,North Carolina A&T State University,Non,North Carolina A&T State University,OTHR,COLL,NSF Div Engineering Education&Centers,FED,NSF,"90,659.00",03/01/2017,02/28/2018,Disc Theme- None Selected,2017,CP,812348,0812348 / 260116E,47.041
"McComb, David",McComb,David,,Yes,Flag,,,,GRT00051008,Precision measurement tools for advanced materials characterization,"McComb,David W","Scheltens, Frank",CEMAS,CEMAS,1.00,College of Engineering,Air Force Research Laboratory,Fed,Air Force Research Laboratory,FED,DOD,,,,"3,074,742.00",06/01/2018,05/31/2023,Disc Theme- None Selected,2018,CP,FA8650-18-2-5295,FA8650-18-2-5295,12.800
"McComb, David",McComb,David,,Yes,Flag,,,,GRT00051312,A comprehensive upgrade of an aberration corrected electron microscope for transformative atomically resolved analysis of structural and functional materials,"McComb,David W","Williams, Robert E",CEMAS,CEMAS,1.00,College of Engineering,Air Force Office of Scientific Res,Fed,Air Force Office of Scientific Res,FED,DOD,,,,"1,425,000.00",09/30/2018,09/29/2020,Disc Theme- None Selected,2019,GR,FA9550-18-1-0428,FA9550-18-1-0428,12.800
"McComb, David",McComb,David,,Yes,Flag,,,,GRT00054877,Structural investigation of Pseudomonas aeruginosa wound Biofilm and in vitro Biofilm,"McComb,David W",,CEMAS,CEMAS,100.00,College of Engineering,Indiana Univ,Non,Indiana Univ,OTHR,COLL,,,,"18,454.40",10/01/2018,02/28/2019,Disc Theme- None Selected,2019,CON,PO 2233723,PO 2233723,
"McCord, Mark",McCord,Mark,,Yes,No,,,Flag,GRT00052411,ODOT CV/AV simulation modeling study - literature review,"McCord,Mark Robert","Mishalani, Rabi G","Civil, Envir & Geod Eng","Civil, Envir & Geod Eng",100.00,College of Engineering,CDM Smith Inc.,Non,CDM Smith Inc.,IND,INOT,,,,"6,300.00",07/11/2018,07/10/2019,Disc Theme- None Selected,2019,GR,Agreement Dated 7/18/18,Agreement Dated 7/18/18,
"McCorriston, Joy",McCorriston,Joy,,Yes,No,,,,GRT00041115,Doctoral dissertation improvement award: Human subsistence practices and environmental change - a botanical analysis,"McCorriston,Joy","Buffington, Abigail Francesca",Anthropology,Anthropology,100.00,Arts and Sciences,NSF Behavioral & Cognitive Sciences,Fed,NSF Behavioral & Cognitive Sciences,FED,NSF,,,,"18,021.00",03/15/2016,02/28/2018,Disc Theme- None Selected,2016,GR,BCS-1602162,1602162,47.075
"McCorriston, Joy",McCorriston,Joy,,Yes,No,,,,GRT00041641,CNH-L: Pastoral territory as a dynamic coupled system,"McCorriston,Joy","Hamilton, Ian M; Moritz, Matthijs",Mathematics,Anthropology,4.00,Arts and Sciences,NSF Behavioral & Cognitive Sciences,Fed,NSF Behavioral & Cognitive Sciences,FED,NSF,,,,"1,600,000.00",08/01/2016,07/31/2021,Disc Theme- Food Prodn Sec,2017,GR,BCS-1617185,1617185,47.075
"McCorriston, Joy",McCorriston,Joy,,Yes,No,,,,GRT00052768,"Over mountains, through woods: An exploratory archaeological survey of pastoral settlement patterns in Dhufar, Oman","McCorriston,Joy","Buffington, Abigail Francesca",Anthropology,Anthropology,100.00,Arts and Sciences,Nat Geographic Soc,Non,Nat Geographic Soc,OTHR,PRVT,,,,"7,381.00",08/23/2018,05/15/2019,Disc Theme- None Selected,2019,GR,EC-44704R-18,EC-44704R-18,
"McSweeney, Kendra",McSweeney,Kendra,,,No,Geography,Professor,,GRT00037363,Research meeting of the nodes in the inter-American rural cocaine commodity chain (NARCCC) working group,"McSweeney,Kendra",,The Mershon Center,The Mershon Center,100.00,Office of Academic Affairs,Open Society Institute,Non,Open Society Institute,OTHR,PRVT,,,,"24,639.00",12/01/2014,09/01/2015,Disc Theme- Energy Environ,2015,GR,OR2014-18705,OR2014-18705,
"McSweeney, Kendra",McSweeney,Kendra,,,No,Geography,Professor,,GRT00039933,"Evidence for drug policy reform: Drugs, deforestation and skewed development in rural Central America","McSweeney,Kendra","Pearson, Zoe",The Mershon Center,The Mershon Center,100.00,Office of Academic Affairs,Open Society Institute,Non,Open Society Institute,OTHR,PRVT,,,,"250,000.00",06/15/2015,12/15/2016,Disc Theme- None Selected,2016,GR,OR2015-22831,OR2015-22831,
"McSweeney, Kendra",McSweeney,Kendra,,,No,Geography,Professor,,GRT00044618,"Doctoral Dissertation Research: Ethnicity, Difference and the Feasibility of Spatial Exclusion Policies in Resolving Land Conflicts","McSweeney,Kendra","Sylvander, Nora Tuulia",Geography,Geography,100.00,Arts and Sciences,NSF Behavioral & Cognitive Sciences,Fed,NSF Behavioral & Cognitive Sciences,FED,NSF,,,,"15,631.00",05/15/2017,10/31/2019,Disc Theme- Energy Environ,2017,GR,1657688,1657688,47.075
"McSweeney, Kendra",McSweeney,Kendra,,,No,Geography,Professor,,GRT00055002,EAGER: ISN: Anticipatory interdiction in narco-trafficking networks,"McSweeney,Kendra",,Geography,Geography,100.00,Arts and Sciences,Univ of Alabama at Tuscaloosa,Non,Univ of Alabama at Tuscaloosa,OTHR,COLL,"NSF Div Civil, Mechanical & Maufact Innv",FED,NSF,"30,236.00",09/01/2018,08/31/2020,Disc Theme- None Selected,2019,GR,A18-0460-S001,A18-0460-S001,47.041
"Mehmood, Sayeed",Mehmood,Sayeed,,Yes,Flag,,,,GRT00051959,Integrating family forest owners into cross-boundary oak conservation in Southeast Ohio,"Mehmood,Sayeed R",,Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",USDA Forest Service,Fed,USDA Forest Service,FED,USDA,,,,"33,666.72",06/04/2018,12/31/2021,Disc Theme- Energy Environ,2018,CP,18-JV-11242309-040,18-JV-11242309-040,10.699
"Mehmood, Sayeed",Mehmood,Sayeed,,Yes,Flag,,,,GRT00056300,Urban forestry economic analysis in the northeastern midwest region,"Mehmood,Sayeed R",,Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",North Carolina State Univ,Non,North Carolina State Univ,OTHR,COLL,Wisconsin Dept of Natural Resources,OTHR,GOVT,"22,008.00",07/25/2019,01/31/2021,Disc Theme- None Selected,2020,GR,2019-3216-01,2019-3216-01,
"Mehmood, Sayeed",Mehmood,Sayeed,,Yes,Flag,,,,GRT00056339,Acer access and development program,"Mehmood,Sayeed R",,Sch of Environ & Natural Res,Sch of Environ & Natural Res,100.00,"College of Food, Ag & Environ",Agricultural Marketing Service,Fed,Agricultural Marketing Service,FED,USDA,,,,"482,011.00",09/30/2019,09/29/2022,Disc Theme- None Selected,2020,GR,AM190100XXXXG074,AM190100XXXXG074,10.174
"Mercer, Kristin",Mercer,Kristin,,Yes,No,,,,GRT00035471,Adaptation of highland Mexican landraces: climate change and global food security,"Mercer,Kristin Lee",,Horticulture & Crop Science,Horticulture & Crop Science,100.00,"College of Food, Ag & Environ",Purdue Univ,Non,Purdue Univ,OTHR,COLL,Agency for Intl Dev,FED,OTF,"22,998.00",04/01/2015,08/01/2016,Disc Theme- Energy Environ; Disc Theme- Food Prodn Sec,2015,CP,8000063003,8000063003,98.001
"Mercer, Kristin",Mercer,Kristin,,Yes,No,,,,GRT00043739,Exploring drought tolerance: Local adaptation of chiles and maize in Guatemala,"Mercer,Kristin Lee","McHale, Leah K",Horticulture & Crop Science,Horticulture & Crop Science,100.00,"College of Food, Ag & Environ",Purdue Univ,Non,Purdue Univ,OTHR,COLL,Agency for Intl Dev,FED,OTF,"34,700.00",12/01/2016,08/31/2018,Disc Theme- Energy Environ; Disc Theme- Food Prodn Sec,2017,GR,8000075672,8000075672,98.001
"Mercer, Kristin",Mercer,Kristin,,Yes,No,,,,GRT00047937,Genetic structure and mechanisms of drought adaptation in Capsicum,"Mercer,Kristin Lee","McHale, Leah K",Horticulture & Crop Science,Horticulture & Crop Science,100.00,"College of Food, Ag & Environ",National Institute of Food & Agriculture,Fed,National Institute of Food & Agriculture,FED,USDA,,,,"475,000.00",03/01/2018,02/28/2022,Disc Theme- Energy Environ; Disc Theme- Food Prodn Sec,2018,GR,2.0186701328e+13,20186701327555,10.310
"Michel, Frederick",Michel,Frederick,,Yes,Flag,,,,GRT00028710,Investigations into the use of controlled flow cavitation for biomass processing in anaerobic digestion,"Michel Jr,Frederick C",,"OARDC Food, Ag & Bio Engr","OARDC Food, Ag & Bio Engr",100.00,Ohio Agric Research & Dev Ctr,"Arisdyne Systems, Inc",Non,"Arisdyne Systems, Inc",IND,INOH,,,,"4,913.00",08/01/2012,07/31/2014,,2015,CON,Agreement dtd 8/1/2012,Agreement dtd 8/1/2012,
"Michel, Frederick",Michel,Frederick,,Yes,Flag,,,,GRT00034338,"Transatlantic discovery, characterization and application of enzymes for the recycling of polymers and composites","Michel Jr,Frederick C","Cornish, Katrina ; Grotewold, Erich",Molecular Genetics Admin,"OARDC Food, Ag & Bio Engr",2.00,Ohio Agric Research & Dev Ctr,Univ of Bath,Non,Univ of Bath,OTHR,COLL,British Council,OTHR,PRVT,"45,484.50",07/01/2014,06/30/2016,Disc Theme- Energy Environ,2015,GR,Agreement dated 10/23/2014,RE-CH1182,
"Michel, Frederick",Michel,Frederick,,Yes,Flag,,,,GRT00043326,I-Corps Site Technology Innovation and Entrepreneurial Preparation Grant: Mini Grants,"Michel Jr,Frederick C",,"OARDC Food, Ag & Bio Engr","OARDC Food, Ag & Bio Engr",100.00,Ohio Agric Research & Dev Ctr,Univ of Akron,Non,Univ of Akron,OTHR,COLL,NSF Office of Cyberinfrastructure,FED,NSF,"2,500.00",02/05/2016,12/31/2016,Disc Theme- Energy Environ,2016,GR,535326-OSU 9,535326-OSU 9,47.080
"Michel, Frederick",Michel,Frederick,,Yes,Flag,,,,GRT00044939,Acquisition of goods and services,"Michel Jr,Frederick C",,"OARDC Food, Ag & Bio Engr","OARDC Food, Ag & Bio Engr",100.00,Ohio Agric Research & Dev Ctr,USDA Agricultural Res Service,Fed,USDA Agricultural Res Service,FED,USDA,,,,"30,000.00",09/15/2016,09/14/2017,Disc Theme- Food Prodn Sec,2017,GR,58-5082-6-018,58-5082-6-018,10.001
"Michel, Frederick",Michel,Frederick,,Yes,Flag,,,,GRT00048834,Acquisition of goods and services,"Michel Jr,Frederick C",,"OARDC Food, Ag & Bio Engr","OARDC Food, Ag & Bio Engr",100.00,Ohio Agric Research & Dev Ctr,USDA Agricultural Res Service,Fed,USDA Agricultural Res Service,FED,USDA,,,,"88,999.95",09/20/2017,09/19/2018,Disc Theme- None Selected,2018,GR,58-5082-7-018,58-5082-7-018,10.001
"Michel, Frederick",Michel,Frederick,,Yes,Flag,,,,GRT00049983,Investigation of the degradation of an herbicide residue in manure during composting,"Michel Jr,Frederick C",,PROBE/OCAMM,"OARDC Food, Ag & Bio Engr",100.00,Ohio Agric Research & Dev Ctr,Bayer CropScience LP,Non,Bayer CropScience LP,IND,INFR,,,,"30,000.00",12/15/2017,12/14/2018,Disc Theme- Energy Environ; Disc Theme- Food Prodn Sec,2018,CON,Composting study,Composting study,
"Michel, Frederick",Michel,Frederick,,Yes,Flag,,,,GRT00052671,"BARRAL- Bioenergy, advanced biofuel, and rubber research agricultural linkages","Michel Jr,Frederick C","Cardina, John ; Cornish, Katrina ; Irwin, Elena ; Shah, Ajay","Agric, Evrnml & Dev Econ","OARDC Food, Ag & Bio Engr",5.00,Ohio Agric Research & Dev Ctr,National Institute of Food & Agriculture,Fed,National Institute of Food & Agriculture,FED,USDA,,,,"1,999,995.00",09/01/2018,08/31/2021,Disc Theme- Energy Environ,2019,GR,2.0181000829e+13,20181000828571,10.312
"Michel, Frederick",Michel,Frederick,,Yes,Flag,,,,GRT00053006,Acquisition of goods and services: Microbial ecology of compost amended growing media,"Michel Jr,Frederick C",,"OARDC Food, Ag & Bio Engr","OARDC Food, Ag & Bio Engr",100.00,Ohio Agric Research & Dev Ctr,USDA Agricultural Res Service,Fed,USDA Agricultural Res Service,FED,USDA,,,,"116,804.00",09/15/2018,09/14/2019,Disc Theme- Energy Environ; Disc Theme- Food Prodn Sec,2019,GR,58-5082-8-027,58-5082-8-027,10.001
"Michel, Frederick",Michel,Frederick,,Yes,Flag,,,,GRT00053062,Understanding the container media microbiome and its effects on plant health,"Michel Jr,Frederick C",,"OARDC Food, Ag & Bio Engr","OARDC Food, Ag & Bio Engr",100.00,Ohio Agric Research & Dev Ctr,USDA Agricultural Res Service,Fed,USDA Agricultural Res Service,FED,USDA,,,,"404,919.63",09/15/2018,09/14/2023,Disc Theme- None Selected,2019,CP,58-5082-8-024,58-5082-8-024,10.001
"Michel, Frederick",Michel,Frederick,,Yes,Flag,,,,GRT00056922,Acquisition of goods and services,"Michel Jr,Frederick C",,"OARDC Food, Ag & Bio Engr","OARDC Food, Ag & Bio Engr",100.00,Ohio Agric Research & Dev Ctr,USDA Agricultural Res Service,Fed,USDA Agricultural Res Service,FED,USDA,,,,"78,200.00",09/16/2019,09/15/2020,Disc Theme- None Selected,2020,GR,58-5082-9-024,58-5082-9-024,10.001
"Midlam-Mohler, Shawn",Midlam-Mohler,Shawn,,Yes,Flag,,,,GRT00035211,"Model-based gasoline particulate filter system design, control, and diagnosis","Midlam-Mohler,Shawn W",,Cntr for Automotive Research,Cntr for Automotive Research,1.00,College of Engineering,Chrysler Group LLC,Non,Fiat Chrysler Automobiles N.V.,IND,INFR,,,,"249,765.00",07/01/2014,12/31/2015,Disc Theme- Energy Environ,2015,GR,201407,201407,
"Midlam-Mohler, Shawn",Midlam-Mohler,Shawn,,Yes,Flag,,,,GRT00036288,"Engine startability simulation, modeling, and control","Midlam-Mohler,Shawn W",,Cntr for Automotive Research,Cntr for Automotive Research,1.00,College of Engineering,"Honda R&D Americas, Inc",Non,"Honda R&D Americas, Inc",IND,INOT,,,,"402,895.00",09/01/2014,08/31/2016,Disc Theme- Energy Environ,2015,CON,141282,4500221145,
"Midlam-Mohler, Shawn",Midlam-Mohler,Shawn,,Yes,Flag,,,,GRT00036295,Model-based engine calibration techniques,"Midlam-Mohler,Shawn W",,SIMCenter,SIMCenter,1.00,College of Engineering,"Honda R&D Americas, Inc",Non,"Honda R&D Americas, Inc",IND,INOT,,,,"273,680.00",09/01/2014,06/01/2016,Disc Theme- Energy Environ,2015,CON,141447,PO# 4500217351,
